date:;01-22-2020;;;;;SIR;;;;SEIR;beta_SEIR:;0,159
¹;;S;I;R;;S;I;R;;S;E;I;R
178;;;;;;82817498;1108;201398;0,014;82949805;15066;24176;30953
179;;;;;;82817483;1045;201476;0,014;82945970;15888;25497;32645
180;;;;;;82817468;986;201549;0,013;82941924;16756;26889;34430
181;;;;;;82817455;930;201618;0,013;82937658;17671;28358;36312
182;;;;;;82817443;878;201683;0,013;82933159;18635;29907;38298
183;;;;;;82817432;827;201745;0,013;82928415;19653;31541;40391
184;;;;;;82817421;780;201803;0,012;82923412;20725;33264;42599
185;;;;;;82817412;735;201857;0,012;82918136;21856;35080;44927
186;;;;;;82817403;692;201909;0,012;82912572;23049;36996;47383
187;;;;;;82817394;652;201957;0,012;82906705;24307;39016;49973
188;;;;;;82817387;614;202003;0,012;82900517;25633;41146;52704
189;;;;;;82817380;578;202046;0,011;82893993;27031;43393;55584
190;;;;;;82817373;545;202086;0,011;82887112;28505;45761;58622
191;;;;;;82817367;512;202124;0,011;82879857;30059;48259;61825
192;;;;;;82817361;482;202160;0,011;82872207;31698;50893;65203
193;;;;;;82817356;454;202194;0,011;82864139;33426;53670;68765
194;;;;;;82817351;427;202226;0,010;82855632;35247;56598;72522
