date:;01-22-2020;;;;;SIR;;;;SEIR;beta_SEIR:;0,143
¹;;S;I;R;;S;I;R;;S;E;I;R
153;;;;;;1917230;193;2577;0,041;1919636;69;118;178
154;;;;;;1917222;188;2591;0,040;1919619;72;124;187
155;;;;;;1917214;182;2604;0,040;1919601;75;129;195
156;;;;;;1917207;177;2617;0,039;1919583;78;135;204
157;;;;;;1917200;171;2629;0,039;1919563;82;141;214
158;;;;;;1917193;166;2641;0,038;1919543;86;148;224
159;;;;;;1917187;161;2653;0,037;1919522;90;155;234
160;;;;;;1917181;155;2664;0,037;1919500;94;162;245
161;;;;;;1917175;150;2675;0,036;1919477;98;169;256
162;;;;;;1917170;145;2685;0,036;1919453;103;177;268
163;;;;;;1917165;140;2695;0,035;1919427;108;185;281
164;;;;;;1917160;135;2705;0,035;1919401;112;194;294
165;;;;;;1917155;131;2715;0,034;1919373;118;203;307
166;;;;;;1917151;126;2724;0,034;1919344;123;212;321
167;;;;;;1917146;121;2733;0,033;1919314;129;222;336
168;;;;;;1917142;117;2741;0,033;1919282;135;232;352
169;;;;;;1917139;112;2749;0,032;1919249;141;243;368
170;;;;;;1917135;108;2757;0,032;1919214;147;254;385
171;;;;;;1917132;104;2765;0,031;1919178;154;266;403
172;;;;;;1917128;100;2772;0,031;1919140;161;278;421
173;;;;;;1917125;96;2779;0,030;1919101;169;291;441
174;;;;;;1917122;92;2786;0,030;1919059;176;304;461
175;;;;;;1917120;89;2792;0,029;1919016;185;318;482
176;;;;;;1917117;85;2798;0,029;1918970;193;333;505
177;;;;;;1917114;82;2804;0,029;1918923;202;348;528
178;;;;;;1917112;78;2810;0,028;1918873;211;364;552
179;;;;;;1917110;75;2816;0,028;1918821;221;381;578
180;;;;;;1917108;72;2821;0,027;1918767;231;398;604
181;;;;;;1917106;69;2826;0,027;1918710;242;417;632
182;;;;;;1917104;66;2831;0,027;1918651;253;436;662
183;;;;;;1917102;63;2835;0,026;1918588;264;456;692
184;;;;;;1917101;60;2840;0,026;1918523;277;477;724
185;;;;;;1917099;57;2844;0,025;1918455;289;499;757
186;;;;;;1917098;55;2848;0,025;1918384;303;522;792
187;;;;;;1917096;52;2852;0,025;1918310;317;546;829
188;;;;;;1917095;50;2855;0,024;1918232;331;571;867
189;;;;;;1917094;48;2859;0,024;1918150;346;597;907
190;;;;;;1917093;45;2862;0,024;1918065;362;625;949
191;;;;;;1917092;43;2865;0,023;1917976;379;653;992
192;;;;;;1917091;41;2868;0,023;1917883;396;683;1038
193;;;;;;1917090;39;2871;0,022;1917785;415;715;1086
194;;;;;;1917089;38;2874;0,022;1917683;434;748;1136
